alphabeta	3.241048	2.658011	3.865045	3.138303	1.973128	3.564311	2.91803	2.285557	4.454647	4.233275	2.703291	3.973774	4.207042	3.449015	2.184691	3.01368	3.434729	3.169968	3.688064	1.041393	2.664642	1.845098	3.15412	3.20412	1.724276	2.822822	1.716003	2.307496	1.518514
alphabeta	3.23096	2.681241	3.839729	3.084219	1.826075	3.561459	2.924796	2.318063	4.414121	4.167288	2.532754	3.946698	4.187887	3.407051	2.181844	2.880814	3.401917	3.161068	3.683587	0.778151	2.584331	1.78533	3.162266	3.219323	1.477121	2.848189	1.544068	2.320146	1.544068
alphabeta	3.824061	3.215109	4.509579	3.761477	2.49276	4.182785	3.496099	2.862131	5.176843	4.924238	3.321805	4.665393	4.886361	4.105544	2.801404	3.625415	4.091104	3.824451	4.326336	1.079181	3.279667	2.462398	3.799409	3.82112	2.190332	3.41797	2.225309	2.885926	2.11059
alphabeta	3.73767	3.123852	4.425192	3.699144	2.485721	4.107922	3.427973	2.755112	5.091498	4.855931	3.321598	4.603393	4.803703	4.065019	2.737193	3.618362	4.05177	3.773494	4.268391	1.113943	3.269513	2.491362	3.712481	3.779741	2.303196	3.354301	2.245513	2.779596	1.973128
alphabeta	3.333246	2.740363	3.938169	3.186674	2.056905	3.626032	2.962843	2.332438	4.520274	4.267289	2.70927	4.006081	4.257679	3.459694	2.152288	3.066699	3.460447	3.177536	3.711217	0.845098	2.747412	1.908485	3.192567	3.209783	1.845098	2.83123	1.653213	2.296665	1.544068
alphabeta	3.237292	2.639486	3.858176	3.135769	2.11059	3.562174	2.919078	2.173186	4.439333	4.231928	2.703291	3.969602	4.190248	3.447623	2.276462	3.164353	3.464788	3.180699	3.675228	1.176091	2.845098	1.94939	3.056524	3.234011	1.982271	2.773055	1.869232	2.117271	1.20412
alphabeta	3.716838	3.090258	4.396304	3.670339	2.440909	4.070998	3.384891	2.717671	5.053597	4.818239	3.238297	4.551413	4.761995	4.010512	2.702431	3.558589	3.999435	3.717504	4.218509	1.113943	3.204391	2.477121	3.684127	3.705607	2.20412	3.31513	2.170262	2.754348	1.944483
alphabeta	3.510411	2.890421	4.165066	3.462248	2.303196	3.847696	3.168497	2.489958	4.795817	4.582609	3.075547	4.305781	4.514853	3.802979	2.463893	3.394977	3.779163	3.469527	3.972342	1.39794	3.03583	2.201397	3.424718	3.481299	2.082785	3.058426	2.017033	2.489958	1.716003
alphabeta	3.657916	3.02735	4.345119	3.618153	2.448706	4.012922	3.326541	2.628389	5.014613	4.779611	3.204663	4.519854	4.708667	3.964637	2.695482	3.553883	3.950024	3.659631	4.167376	1.361728	3.220892	2.423246	3.589279	3.672467	2.25042	3.232488	2.20412	2.64836	1.812913
alphabeta	3.860278	3.257439	4.549873	3.814647	2.576341	4.237971	3.565257	2.916454	5.221036	4.975138	3.386499	4.72794	4.940367	4.188732	2.845098	3.700617	4.184123	3.905148	4.410018	1.462398	3.368473	2.607455	3.868879	3.914766	2.385606	3.504335	2.363612	2.97635	2.167317
alphabeta	3.214049	2.612784	3.802705	3.070407	1.968483	3.518909	2.857935	2.173186	4.361256	4.115511	2.468347	3.912594	4.112873	3.362671	2.173186	2.951823	3.383995	3.123198	3.594282	0.845098	2.691081	1.857332	3.065206	3.151676	1.799341	2.716838	1.518514	2.178977	1.322219
alphabeta	3.592732	2.993877	4.248194	3.508395	2.340444	3.949146	3.291591	2.612784	4.888275	4.636267	3.046105	4.419939	4.615508	3.855398	2.535294	3.397419	3.880928	3.601408	4.097188	1.041393	3.093772	2.274158	3.546543	3.639188	2.152288	3.201124	2.146128	2.670246	1.799341
alphabeta	3.66736	3.058805	4.33973	3.643749	2.350248	4.020444	3.340444	2.702431	4.989534	4.788614	3.297761	4.490268	4.708888	4.006124	2.643453	3.48728	3.956697	3.659536	4.161098	1.176091	3.112605	2.376577	3.631849	3.661339	2.093422	3.260787	2.100371	2.737987	1.944483
alphabeta	3.591621	2.980003	4.241546	3.495128	2.342423	3.927114	3.260787	2.588832	4.867114	4.614296	2.972666	4.382557	4.58948	3.802158	2.552668	3.40824	3.833593	3.547036	4.070629	1.113943	3.077368	2.269513	3.521007	3.5867	2.056905	3.175802	2	2.620136	1.819544
alphabeta	3.507991	2.915927	4.146469	3.407901	2.25042	3.855156	3.194514	2.518514	4.769311	4.512017	2.91169	4.297345	4.49955	3.758003	2.474216	3.297979	3.755494	3.503791	3.984707	1.113943	3.006894	2.217484	3.437433	3.514282	2.025306	3.099681	2.068186	2.495544	1.716003
alphabeta	3.833338	3.221936	4.53518	3.793162	2.532754	4.210907	3.530968	2.877947	5.221691	4.96916	3.365862	4.716187	4.926003	4.153418	2.845718	3.680698	4.155943	3.875061	4.376832	1.462398	3.334253	2.567026	3.834484	3.886716	2.305351	3.461499	2.276462	2.931966	2.123852
alphabeta	3.48643	2.886491	4.142952	3.431525	2.201397	3.85187	3.201397	2.499687	4.775538	4.552924	2.990783	4.326704	4.521517	3.795045	2.451786	3.277151	3.811575	3.51904	4.027961	0.69897	2.968483	2.350248	3.453012	3.559308	1.959041	3.148603	2.093422	2.563481	1.643453
alphabeta	3.289143	2.706718	3.859739	3.121231	2.029384	3.562412	2.917506	2.271842	4.410068	4.157306	2.618048	3.918973	4.157789	3.393224	2.09691	3.033021	3.385428	3.118265	3.644537	0.845098	2.683947	1.819544	3.102091	3.146438	1.812913	2.771587	1.643453	2.238046	1.491362
alphabeta	3.103462	2.561101	3.668293	2.909021	1.851258	3.362294	2.762679	2.181844	4.193653	3.953808	2.320146	3.65887	3.971971	3.158664	1.78533	2.850646	3.150449	2.814913	3.440279	0.60206	2.448706	1.591065	2.937016	2.974051	1.672098	2.628389	1.491362	2.161368	1.462398
alphabeta	3.31133	2.760422	3.951872	3.193403	2.0086	3.681603	3.059563	2.41162	4.560002	4.310013	2.654177	4.121625	4.343507	3.544936	2.178977	3.068557	3.606704	3.343014	3.839227	0.69897	2.767898	2.025306	3.309843	3.40841	1.80618	2.974972	1.90309	2.49276	1.633468
alphabeta	3.502017	2.919078	4.155731	3.417472	2.232996	3.845346	3.176381	2.582063	4.785529	4.55062	2.960946	4.296226	4.519316	3.754272	2.426511	3.327972	3.746011	3.468347	3.967969	1.255273	2.982271	2.049218	3.475816	3.480438	2.0086	3.106531	1.78533	2.618048	1.863323
alphabeta	3.213252	2.642465	3.829046	3.07225	2.037426	3.537693	2.892095	2.274158	4.416857	4.162982	2.518514	3.936966	4.176381	3.365488	2.136721	3.053078	3.412796	3.124504	3.647187	1.176091	2.786041	1.869232	3.155943	3.180126	1.875061	2.79796	1.716003	2.283301	1.518514
alphabeta	3.442323	2.834421	4.11391	3.393575	2.25042	3.812913	3.138934	2.463893	4.761695	4.52652	2.961421	4.302353	4.49639	3.75343	2.440909	3.343802	3.763353	3.469527	3.958898	1.113943	3.044932	2.193125	3.432007	3.494294	2.049218	3.057286	2.025306	2.515874	1.653213
alphabeta	3.24005	2.620136	3.858958	3.144885	2.064458	3.537693	2.858537	2.167317	4.440374	4.231979	2.725095	3.96341	4.173973	3.448088	2.260071	3.09482	3.417306	3.12483	3.624901	0.954243	2.795185	1.792392	3.071145	3.131619	1.826075	2.698101	1.643453	2.143015	1.342423
alphabeta	3.242044	2.652246	3.854245	3.127429	1.995635	3.557387	2.900367	2.271842	4.435828	4.198437	2.577492	3.957942	4.176323	3.431364	2.170262	3.041393	3.444513	3.150756	3.666799	1.041393	2.683047	1.863323	3.146438	3.182415	1.740363	2.808211	1.681241	2.267172	1.544068
alphabeta	3.238297	2.686636	3.821906	3.078457	1.832509	3.564548	2.945961	2.330414	4.377543	4.12179	2.522444	3.924021	4.161428	3.38507	1.973128	2.876218	3.440279	3.172603	3.677972	0.778151	2.549003	1.94939	3.179839	3.238046	1.568202	2.89098	1.556303	2.371068	1.591065
alphabeta	3.443576	2.818885	4.108328	3.397071	2.232996	3.802021	3.136403	2.41162	4.748816	4.51833	2.982723	4.2854	4.469469	3.741073	2.457882	3.318481	3.757092	3.451326	3.961658	1.146128	3.003029	2.255273	3.378398	3.485295	1.968483	3.064083	2.021189	2.454845	1.518514
alphabeta	3.615213	2.978181	4.286546	3.580583	2.429752	3.961563	3.270213	2.558709	4.942712	4.720531	3.17406	4.45629	4.642326	3.937668	2.577492	3.516403	3.904824	3.619824	4.110859	1.414973	3.161068	2.352183	3.546789	3.607348	2.235528	3.160168	2.178977	2.574031	1.716003
alphabeta	3.755951	3.123852	4.44784	3.721728	2.561101	4.106972	3.422754	2.742725	5.125917	4.884637	3.310268	4.606607	4.807934	4.053347	2.784617	3.691081	4.043402	3.747645	4.26	1.361728	3.331427	2.518514	3.689131	3.74904	2.305351	3.335057	2.318063	2.761176	1.939519
alphabeta	3.273233	2.690196	3.911051	3.196453	2.053078	3.639486	2.975432	2.332438	4.524824	4.279165	2.728354	4.077295	4.278959	3.576802	2.278754	3.115943	3.576341	3.30771	3.769968	0.69897	2.838849	1.973128	3.259116	3.324899	1.845098	2.89098	1.819544	2.369216	1.591065
alphabeta	3.875409	3.216957	4.579143	3.864392	2.679428	4.233681	3.533391	2.803457	5.269942	5.032707	3.49276	4.761612	4.942216	4.218772	2.945469	3.806587	4.190696	3.885813	4.394802	1.633468	3.450557	2.658965	3.810031	3.885192	2.487138	3.444513	2.423246	2.818226	1.963788
alphabeta	3.203848	2.660865	3.787885	2.978637	1.886491	3.500648	2.893207	2.281033	4.350326	4.032538	2.247973	3.838534	4.107244	3.226858	2.093422	2.835056	3.301464	3.056142	3.618571	0.477121	2.549003	1.770852	3.073718	3.140822	1.690196	2.778151	1.633468	2.285557	1.531479
alphabeta	3.140194	2.552668	3.716754	3.0103	1.944483	3.427973	2.747412	2.064458	4.27321	4.071145	2.514548	3.835754	4.024855	3.323665	2.017033	2.96895	3.321391	3.018284	3.472025	1	2.638489	1.732394	2.944483	3.006466	1.819544	2.545307	1.612784	1.986772	1.146128
alphabeta	3.262925	2.747412	3.891537	3.115278	1.869232	3.636488	3.01157	2.445604	4.478855	4.23434	2.561101	4.040444	4.293318	3.452093	2.143015	2.949878	3.514946	3.286232	3.772762	0.477121	2.708421	1.826075	3.298853	3.326336	1.643453	2.968483	1.662758	2.488551	1.748188
alphabeta	3.472025	2.878522	4.111733	3.375846	2.123852	3.814381	3.141763	2.502427	4.721126	4.49485	2.87564	4.258446	4.467638	3.704065	2.399674	3.211921	3.708251	3.455758	3.933791	0.90309	2.872739	2.113943	3.431042	3.444825	1.763428	3.056524	1.924279	2.499687	1.70757
alphabeta	3.344589	2.748963	3.964684	3.238548	2.037426	3.669596	3.010724	2.348305	4.5589	4.323335	2.755875	4.090611	4.300791	3.558469	2.281033	3.09237	3.565376	3.289812	3.783046	0.954243	2.769377	2.041393	3.245759	3.31492	1.778151	2.912222	1.763428	2.348305	1.591065
alphabeta	3.546913	2.94939	4.20989	3.482159	2.338456	3.913178	3.240549	2.60206	4.850695	4.606156	3.01368	4.377761	4.581347	3.842047	2.567026	3.410946	3.833275	3.569725	4.046846	1.278754	3.123852	2.274158	3.548267	3.579326	2.167317	3.175802	2.041393	2.638489	1.845098
alphabeta	3.603036	2.996512	4.264251	3.542825	2.290035	3.948119	3.289589	2.613842	4.903199	4.673454	3.130334	4.416258	4.62996	3.895201	2.517196	3.37236	3.88007	3.579784	4.101884	1.255273	3.017868	2.376577	3.547036	3.622732	2.021189	3.198657	2.064458	2.655138	1.832509
alphabeta	3.210586	2.677607	3.820004	3.088845	1.740363	3.555699	2.920645	2.350248	4.38723	4.174031	2.557507	3.937919	4.193764	3.441066	2.021189	2.808886	3.418467	3.17667	3.677059	0.30103	2.50515	1.838849	3.203033	3.196176	1.39794	2.857332	1.518514	2.376577	1.612784
alphabeta	3.331427	2.752048	3.937016	3.174351	2.037426	3.635584	2.985875	2.371068	4.520064	4.246178	2.622214	4.015485	4.268484	3.447468	2.164353	3.047275	3.474216	3.207365	3.747567	1.041393	2.732394	1.857332	3.242541	3.245513	1.716003	2.887617	1.70757	2.372912	1.623249
alphabeta	3.744528	3.122216	4.43051	3.70774	2.459392	4.117006	3.435526	2.748188	5.094625	4.857314	3.276462	4.612339	4.812211	4.069261	2.700704	3.578754	4.067517	3.786964	4.277334	1.146128	3.228657	2.521138	3.732152	3.788946	2.243038	3.367356	2.285557	2.798651	1.934498
alphabeta	3.533391	2.996074	4.166312	3.426186	2.173186	3.88315	3.266232	2.671173	4.776251	4.540192	3.026533	4.293804	4.536331	3.786396	2.392697	3.243286	3.776846	3.514946	4.0306	1	2.91803	2.1959	3.507181	3.55461	1.897627	3.202761	2.049218	2.71433	1.944483
alphabeta	3.447468	2.866287	4.087071	3.375664	2.130334	3.812245	3.161667	2.49276	4.705795	4.494099	3.007321	4.264818	4.45995	3.75473	2.436163	3.151676	3.754348	3.491081	3.951775	0.845098	2.897627	2.187521	3.418301	3.494433	1.869232	3.082067	1.991226	2.539076	1.681241
alphabeta	3.900749	3.287354	4.588552	3.843357	2.603144	4.259451	3.578754	2.936514	5.255082	5.006029	3.420945	4.746206	4.967206	4.188704	2.882525	3.732072	4.176496	3.889974	4.416824	1.447158	3.381115	2.567026	3.892762	3.913125	2.352183	3.509203	2.305351	2.985426	2.190332
alphabeta	3.407901	2.788875	4.070223	3.358506	2.245513	3.737352	3.066326	2.369216	4.701464	4.503586	3.001301	4.204473	4.417555	3.696618	2.4133	3.31639	3.658679	3.366796	3.887223	1.079181	2.977266	2.155336	3.29048	3.375298	2.045323	2.934498	1.968483	2.350248	1.568202
alphabeta	3.82171	3.196729	4.51775	3.796505	2.612784	4.182215	3.494155	2.841985	5.19539	4.957444	3.395676	4.677452	4.891571	4.146593	2.838849	3.748498	4.123263	3.82367	4.337479	1.431364	3.400883	2.534026	3.792041	3.829175	2.432969	3.411114	2.298853	2.883661	2.082785
alphabeta	3.843793	3.234517	4.530597	3.791199	2.555094	4.2075	3.525045	2.888179	5.197708	4.955933	3.334454	4.697726	4.912312	4.144263	2.808211	3.674126	4.133379	3.853577	4.357554	1.255273	3.349472	2.534026	3.83702	3.854367	2.313867	3.454845	2.269513	2.938019	2.146128
alphabeta	3.514681	2.921166	4.134368	3.407391	2.269513	3.796436	3.131298	2.515874	4.73249	4.506857	2.979548	4.190192	4.442025	3.693991	2.403121	3.359835	3.633165	3.33163	3.891705	1.278754	2.985426	2.056905	3.346744	3.367915	1.944483	2.989005	1.832509	2.485721	1.724276
alphabeta	3.581722	2.981819	4.234011	3.509471	2.30963	3.925621	3.24279	2.598791	4.856711	4.634971	3.090258	4.377543	4.591999	3.851992	2.545307	3.391641	3.821841	3.564429	4.045206	1.342423	3.075912	2.184691	3.512684	3.551206	2.113943	3.133539	1.982271	2.588832	1.819544
alphabeta	3.303628	2.705008	3.902275	3.190612	2.08636	3.570309	2.948413	2.285557	4.479777	4.258972	2.755875	3.940865	4.177363	3.423737	2.264818	3.109579	3.440909	3.102434	3.675412	0.778151	2.721811	2.021189	3.085291	3.177536	1.857332	2.79588	1.863323	2.281033	1.50515
alphabeta	3.508799	2.922206	4.148171	3.432167	2.149219	3.867526	3.198107	2.559907	4.764512	4.529636	2.997386	4.302461	4.508085	3.799754	2.489958	3.200577	3.784118	3.525304	3.99546	1	2.93044	2.214844	3.475381	3.521269	1.880814	3.137354	1.924279	2.559907	1.778151
alphabeta	3.790848	3.187521	4.476716	3.729003	2.511883	4.162624	3.486147	2.85187	5.138682	4.884178	3.23955	4.647129	4.862119	4.085255	2.768638	3.625518	4.08668	3.81849	4.323788	1.39794	3.301898	2.513218	3.797198	3.826204	2.31597	3.436163	2.225309	2.906335	2.113943
alphabeta	3.517724	2.934498	4.148911	3.398287	2.232996	3.83683	3.178689	2.583199	4.757069	4.506627	2.886491	4.244796	4.489776	3.707655	2.40654	3.293804	3.687529	3.41946	3.952841	1.041393	2.947924	2.079181	3.463146	3.446537	1.963788	3.105169	1.869232	2.603144	1.851258
alphabeta	3.525045	2.874482	4.178948	3.4843	2.290035	3.845408	3.144263	2.424882	4.813301	4.597146	3.088136	4.313065	4.504552	3.814048	2.567026	3.372728	3.760347	3.469527	3.949146	1.176091	3.040998	2.269513	3.386499	3.456214	1.991226	2.997823	1.991226	2.38739	1.568202
alphabeta	3.363236	2.721811	3.999783	3.289366	2.117271	3.658393	2.967548	2.247973	4.613768	4.400296	2.835056	4.116541	4.312516	3.587374	2.369216	3.177825	3.570193	3.241546	3.762003	1	2.841985	1.973128	3.172019	3.265054	1.80618	2.78746	1.740363	2.217484	1.380211
alphabeta	3.262451	2.660865	3.891816	3.175512	2.029384	3.595827	2.925312	2.238046	4.496418	4.272816	2.678518	4.028775	4.238623	3.5027	2.190332	3.097604	3.514813	3.213252	3.701136	0.778151	2.790285	1.913814	3.16346	3.227372	1.799341	2.79796	1.78533	2.243038	1.322219
alphabeta	3.258158	2.659916	3.84516	3.139564	2.033424	3.533518	2.905256	2.198657	4.410845	4.190584	2.649335	3.915453	4.1294	3.399847	2.071882	3.040602	3.417306	3.096562	3.629206	0.845098	2.680336	2.068186	3.020775	3.146128	1.740363	2.740363	1.90309	2.170262	1.278754
alphabeta	3.305136	2.674861	3.909503	3.227372	2.136721	3.59395	2.923244	2.198657	4.486345	4.299856	2.78746	4.015863	4.194098	3.514946	2.276462	3.168792	3.49485	3.200577	3.665956	1.079181	2.820858	2.049218	3.080987	3.19201	1.857332	2.750508	1.851258	2.161368	1.322219
alphabeta	3.608312	2.985875	4.278456	3.567026	2.421604	3.95376	3.280806	2.591065	4.921718	4.704854	3.162266	4.424065	4.633761	3.91153	2.612784	3.534914	3.886491	3.582858	4.103051	1.491362	3.173769	2.389166	3.533645	3.615634	2.245513	3.169968	2.155336	2.620136	1.778151
alphabeta	3.406199	2.80618	4.042576	3.305996	2.082785	3.741309	3.070038	2.414973	4.658679	4.413936	2.810904	4.187718	4.381386	3.629104	2.230449	3.151982	3.639785	3.381837	3.864096	0.778151	2.83187	2.056905	3.33385	3.37236	1.80618	2.975432	1.880814	2.424882	1.643453
alphabeta	3.65906	3.073352	4.296731	3.557146	2.31597	4.005266	3.343014	2.703291	4.920097	4.665694	3.049993	4.45367	4.652971	3.890365	2.571709	3.369587	3.915927	3.651278	4.1211	0.69897	3.078819	2.32838	3.609381	3.665581	2.049218	3.254548	2.029384	2.736397	1.934498
alphabeta	3.87564	3.220892	4.596872	3.887898	2.690196	4.272236	3.574031	2.820858	5.304368	5.066814	3.523486	4.827673	4.993736	4.279462	2.935003	3.831294	4.276209	3.980912	4.464668	1.60206	3.476542	2.710963	3.875177	3.975156	2.522444	3.510813	2.55145	2.876218	1.934498
alphabeta	3.463744	2.863917	4.082821	3.35141	2.170262	3.759441	3.102777	2.460898	4.685724	4.444342	2.844477	4.167465	4.395047	3.639188	2.340444	3.216694	3.62634	3.324488	3.866287	1.113943	2.869818	2.093422	3.318898	3.363048	1.880814	2.958564	1.80618	2.478566	1.690196
alphabeta	3.454845	2.925312	4.06826	3.317854	2.133539	3.802363	3.179839	2.608526	4.652198	4.395187	2.778151	4.172574	4.440736	3.664454	2.322219	3.197556	3.663324	3.42111	3.925725	0	2.905256	2.152288	3.447778	3.460898	2.025306	3.118595	1.78533	2.646404	1.897627
alphabeta	3.495267	2.883093	4.155245	3.417638	2.238046	3.847881	3.163161	2.489958	4.793336	4.547541	2.905256	4.33163	4.519132	3.755951	2.426511	3.313656	3.773421	3.500511	3.977678	1.041393	3.021603	2.176091	3.438067	3.491642	2.017033	3.066699	1.973128	2.503791	1.681241
alphabeta	3.356408	2.788875	3.966236	3.207096	2.053078	3.65273	3.017868	2.41162	4.550375	4.297257	2.654177	4.03286	4.291058	3.483872	2.152288	3.083861	3.489677	3.208979	3.764101	0.60206	2.736397	1.963788	3.222716	3.265996	1.763428	2.881385	1.832509	2.403121	1.69897
alphabeta	3.26811	2.68842	3.907519	3.172895	2	3.606489	2.940018	2.318063	4.508987	4.296029	2.70757	4.040286	4.264322	3.520615	2.247973	3.083144	3.493179	3.229938	3.724604	0.954243	2.767898	1.857332	3.197005	3.249687	1.770852	2.841985	1.623249	2.318063	1.556303
alphabeta	3.702603	3.087426	4.384944	3.675595	2.4133	4.061754	3.383456	2.722634	5.041562	4.829818	3.313234	4.546197	4.761815	4.034588	2.683047	3.55364	4.003417	3.707826	4.208549	1.20412	3.190612	2.431364	3.661339	3.720655	2.133539	3.302764	2.178977	2.755875	1.94939
alphabeta	3.299071	2.679428	3.93847	3.246499	2.11059	3.625518	2.943	2.252853	4.53831	4.349666	2.782473	4.070186	4.277128	3.584444	2.342423	3.177825	3.546789	3.245513	3.743039	1	2.840106	1.986772	3.164353	3.245019	1.897627	2.823474	1.826075	2.222716	1.431364
alphabeta	4.032256	3.388811	4.756362	4.029262	2.859138	4.416091	3.727297	3.024896	5.465697	5.221969	3.647676	4.952352	5.148652	4.399483	3.107549	4.012289	4.38507	4.084612	4.608825	1.812913	3.650016	2.833147	4.037546	4.105067	2.708421	3.669967	2.621176	3.094471	2.232996
alphabeta	3.604118	2.975891	4.296138	3.592954	2.396199	3.990783	3.304059	2.574031	4.966325	4.748304	3.204934	4.513457	4.684603	3.983897	2.663701	3.516403	3.982316	3.691258	4.153784	1.255273	3.207904	2.399674	3.576687	3.697317	2.247973	3.203577	2.245513	2.609594	1.732394
alphabeta	3.183555	2.596597	3.783475	3.092018	1.939519	3.490239	2.838849	2.206826	4.341929	4.149712	2.731589	3.865104	4.103667	3.419791	2.09691	2.994757	3.3638	3.084934	3.594614	0.845098	2.627366	1.886491	3.070407	3.108903	1.732394	2.724276	1.681241	2.198657	1.491362
alphabeta	3.15564	2.606381	3.711807	2.953276	1.819544	3.446692	2.820858	2.214844	4.236512	3.981275	2.290035	3.772102	4.022593	3.219323	1.968483	2.762679	3.247973	3.02735	3.533009	0	2.510545	1.70757	3.01157	3.057286	1.579784	2.725095	1.544068	2.181844	1.447158
alphabeta	3.564548	2.98945	4.211014	3.466868	2.30103	3.90271	3.247728	2.652246	4.832924	4.587924	2.944976	4.329967	4.576514	3.791199	2.480007	3.387923	3.796297	3.510009	4.027227	1.278754	3.042576	2.181844	3.530968	3.542701	2.056905	3.171141	2.012837	2.682145	1.90309
alphabeta	4.023252	3.376394	4.73428	4.020693	2.816241	4.394417	3.688687	3.001734	5.427301	5.199311	3.654177	4.92314	5.115401	4.392028	3.069668	3.956168	4.350616	4.059563	4.562804	1.778151	3.597366	2.782473	4.004063	4.045284	2.653213	3.618466	2.519828	3.039811	2.222716
alphabeta	3.226342	2.658965	3.825686	3.135133	1.944483	3.549494	2.903633	2.278754	4.395256	4.198685	2.729974	3.937819	4.150695	3.473633	2.123852	2.98945	3.434409	3.172019	3.631342	0.60206	2.701568	1.908485	3.115943	3.192289	1.69897	2.777427	1.681241	2.271842	1.518514
alphabeta	3.285107	2.680336	3.893817	3.199481	2.123852	3.588047	2.922206	2.243038	4.488212	4.268999	2.774517	3.990916	4.200413	3.491502	2.193125	3.201943	3.480582	3.189209	3.673942	0.954243	2.841359	1.991226	3.118595	3.20167	1.977724	2.755875	1.770852	2.20412	1.414973
alphabeta	3.401401	2.801404	4.056829	3.339253	2.235528	3.731266	3.073352	2.439333	4.67891	4.463041	2.9154	4.170702	4.410507	3.663889	2.378398	3.342423	3.640283	3.312177	3.872913	1.361728	2.956649	2.08636	3.333447	3.364551	2.033424	2.988113	1.826075	2.478566	1.70757
alphabeta	3.352761	2.727541	3.985696	3.286007	2.113943	3.655427	2.959518	2.322219	4.584806	4.383744	2.853698	4.088951	4.306253	3.599774	2.296665	3.201943	3.526081	3.227887	3.742725	0.90309	2.83123	1.880814	3.219323	3.236789	1.832509	2.825426	1.681241	2.318063	1.568202
alphabeta	3.147367	2.647383	3.695131	2.905796	1.662758	3.417306	2.801404	2.338456	4.215505	3.939719	2.167317	3.693463	4.008345	3.167022	1.672098	2.642465	3.150756	2.91803	3.466868	0.30103	2.357935	1.531479	3.06558	2.955688	1.278754	2.725912	1.079181	2.33646	1.672098
alphabeta	3.299507	2.726727	3.895091	3.161667	2.155336	3.605951	2.984077	2.322219	4.462098	4.209917	2.640481	3.962038	4.220631	3.440437	2.113943	3.180413	3.46938	3.17667	3.714162	1.20412	2.818885	2.021189	3.161068	3.241297	2.017033	2.855519	1.934498	2.326336	1.477121
alphabeta	3.324282	2.74351	3.954049	3.20871	2.064458	3.671543	3.03623	2.354108	4.558517	4.31683	2.699838	4.107685	4.319834	3.532117	2.187521	3.079904	3.592288	3.304059	3.81697	0.60206	2.788875	2.075547	3.27277	3.373647	1.838849	2.942504	1.919078	2.40824	1.531479
alphabeta	3.458789	2.795185	4.10914	3.418467	2.283301	3.752202	3.033424	2.332438	4.738891	4.541442	3.032216	4.216614	4.412259	3.721233	2.437751	3.384533	3.641276	3.337858	3.837146	1.041393	2.982723	2	3.276002	3.304491	2.004321	2.881385	1.875061	2.274158	1.477121
alphabeta	3.109916	2.556303	3.65408	2.925828	1.886491	3.388279	2.750508	2.187521	4.160078	3.93857	2.296665	3.684845	3.949634	3.217484	1.913814	2.767898	3.190612	2.953276	3.449478	0.90309	2.528917	1.60206	3.005181	2.96426	1.653213	2.631444	1.568202	2.1959	1.462398
alphabeta	3.262688	2.720986	3.829947	3.045714	1.90309	3.561459	2.966142	2.320146	4.372028	4.075437	2.431364	3.902166	4.145942	3.298853	2.041393	2.820201	3.406881	3.137354	3.687529	0.477121	2.576341	1.963788	3.124504	3.239049	1.69897	2.841359	1.80618	2.332438	1.544068
alphabeta	3.057286	2.519828	3.597695	2.815578	1.633468	3.321391	2.697229	2.136721	4.112136	3.841422	2.079181	3.639287	3.900149	3.058046	1.653213	2.559907	3.095169	2.850033	3.381476	0	2.274158	1.447158	2.892095	2.910091	1.30103	2.568202	1.176091	2.130334	1.447158
alphabeta	3.208173	2.61595	3.814447	3.080987	2.004321	3.509874	2.85309	2.20412	4.397488	4.154759	2.571709	3.917611	4.130109	3.388989	2.209515	3.017451	3.365488	3.100026	3.592177	0.90309	2.698101	1.857332	3.058046	3.125156	1.740363	2.732394	1.69897	2.173186	1.431364
alphabeta	3.145818	2.570543	3.742411	3.038223	1.982271	3.444669	2.80618	2.184691	4.303131	4.102022	2.563481	3.807941	4.059753	3.33626	1.929419	3.029789	3.303844	3.023664	3.562174	1.230449	2.664642	1.857332	3.022016	3.068557	1.763428	2.684845	1.653213	2.187521	1.447158
alphabeta	3.106531	2.575188	3.66792	2.943989	1.732394	3.393224	2.781037	2.222716	4.194903	3.982859	2.396199	3.712566	3.983626	3.238297	1.869232	2.755112	3.206016	2.931458	3.458336	0.30103	2.409933	1.643453	2.958086	2.996512	1.518514	2.686636	1.380211	2.227887	1.531479
alphabeta	3.390228	2.837588	4.017743	3.256477	2.10721	3.731911	3.111599	2.503791	4.623766	4.358506	2.748188	4.121527	4.37936	3.581039	2.296665	3.130334	3.603577	3.326745	3.873379	0.90309	2.838219	2.049218	3.376759	3.409933	1.919078	3.047275	1.919078	2.547775	1.763428
alphabeta	3.279667	2.668386	3.861654	3.147676	2.056905	3.530584	2.854913	2.240549	4.420879	4.193931	2.674861	3.906012	4.127396	3.391817	2.152288	3.065953	3.373647	3.054996	3.575996	0.845098	2.696356	1.80618	3.081347	3.078457	1.740363	2.659916	1.643453	2.212188	1.491362
alphabeta	3.155943	2.526339	3.743118	3.077368	1.886491	3.410609	2.741152	2.053078	4.295831	4.127008	2.682145	3.799203	4.012035	3.343409	2.053078	2.892095	3.26998	2.941014	3.481156	0.778151	2.564666	1.819544	2.893207	2.956649	1.556303	2.564666	1.491362	2.017033	1.230449
